time	V(n002)	V(n003)
1.247550000000000e-01	4.999494e+00	2.528722e+00
1.247555000000000e-01	1.666161e+00	2.528672e+00
1.247565000000000e-01	-5.057136e-04	2.528570e+00
1.247600000000000e-01	-5.056427e-04	2.528216e+00
1.248000000000000e-01	-5.048341e-04	2.524173e+00
1.248013800000000e-01	-5.048062e-04	2.524033e+00
1.248032200000000e-01	1.270213e+00	2.523893e+00
1.248050000000000e-01	4.999495e+00	2.523846e+00
1.248550000000000e-01	4.999494e+00	2.528791e+00
1.248555000000000e-01	1.666161e+00	2.528740e+00
1.248565000000000e-01	-5.057274e-04	2.528639e+00
1.248600000000000e-01	-5.056565e-04	2.528285e+00
1.249000000000000e-01	-5.048478e-04	2.524241e+00
1.249013800000000e-01	-5.048199e-04	2.524102e+00
1.249032200000000e-01	1.270213e+00	2.523962e+00
1.249050000000000e-01	4.999495e+00	2.523915e+00
1.249550000000000e-01	4.999494e+00	2.528860e+00
1.249555000000000e-01	1.666161e+00	2.528809e+00
1.249565000000000e-01	-5.057411e-04	2.528708e+00
1.249600000000000e-01	-5.056703e-04	2.528354e+00
1.250000000000000e-01	-5.048615e-04	2.524310e+00
1.250013800000000e-01	-5.048336e-04	2.524171e+00
1.250032200000000e-01	1.270213e+00	2.524030e+00
1.250050000000000e-01	4.999495e+00	2.523983e+00
1.250550000000000e-01	4.999494e+00	2.528928e+00
1.250555000000000e-01	1.666161e+00	2.528877e+00
1.250565000000000e-01	-5.057548e-04	2.528776e+00
1.250600000000000e-01	-5.056839e-04	2.528422e+00
1.251000000000000e-01	-5.048751e-04	2.524378e+00
1.251013800000000e-01	-5.048473e-04	2.524239e+00
1.251032199999999e-01	1.270213e+00	2.524098e+00
1.251050000000000e-01	4.999495e+00	2.524051e+00
1.251550000000000e-01	4.999494e+00	2.528996e+00
1.251555000000000e-01	1.666161e+00	2.528946e+00
1.251565000000000e-01	-5.057684e-04	2.528844e+00
1.251600000000000e-01	-5.056976e-04	2.528490e+00
1.252000000000000e-01	-5.048888e-04	2.524446e+00
1.252013800000000e-01	-5.048609e-04	2.524307e+00
1.252032200000000e-01	1.270213e+00	2.524166e+00
1.252050000000000e-01	4.999495e+00	2.524119e+00
1.252550000000000e-01	4.999494e+00	2.529064e+00
1.252555000000000e-01	1.666161e+00	2.529013e+00
1.252565000000000e-01	-5.057820e-04	2.528912e+00
1.252600000000000e-01	-5.057111e-04	2.528558e+00
1.253000000000000e-01	-5.049023e-04	2.524514e+00
1.253013800000000e-01	-5.048744e-04	2.524374e+00
1.253032200000000e-01	1.270213e+00	2.524234e+00
1.253050000000000e-01	4.999495e+00	2.524187e+00
1.253550000000000e-01	4.999494e+00	2.529132e+00
1.253555000000000e-01	1.666161e+00	2.529081e+00
1.253565000000000e-01	-5.057955e-04	2.528980e+00
1.253600000000000e-01	-5.057246e-04	2.528625e+00
1.254000000000000e-01	-5.049158e-04	2.524581e+00
1.254013800000000e-01	-5.048879e-04	2.524442e+00
1.254032200000000e-01	1.270213e+00	2.524301e+00
1.254050000000000e-01	4.999495e+00	2.524254e+00
1.254550000000000e-01	4.999494e+00	2.529199e+00
1.254555000000000e-01	1.666161e+00	2.529148e+00
1.254565000000000e-01	-5.058089e-04	2.529047e+00
1.254600000000000e-01	-5.057381e-04	2.528693e+00
1.255000000000000e-01	-5.049292e-04	2.524649e+00
1.255013800000000e-01	-5.049013e-04	2.524509e+00
1.255032199999999e-01	1.270213e+00	2.524369e+00
1.255050000000000e-01	4.999495e+00	2.524322e+00
1.255550000000000e-01	4.999494e+00	2.529266e+00
1.255555000000000e-01	1.666161e+00	2.529215e+00
1.255565000000000e-01	-5.058223e-04	2.529114e+00
1.255600000000000e-01	-5.057515e-04	2.528760e+00
1.256000000000000e-01	-5.049426e-04	2.524715e+00
1.256013800000000e-01	-5.049147e-04	2.524576e+00
1.256032199999999e-01	1.270213e+00	2.524436e+00
1.256050000000000e-01	4.999495e+00	2.524388e+00
1.256550000000000e-01	4.999494e+00	2.529333e+00
1.256555000000000e-01	1.666161e+00	2.529282e+00
1.256565000000000e-01	-5.058357e-04	2.529181e+00
1.256600000000000e-01	-5.057649e-04	2.528827e+00
1.257000000000000e-01	-5.049559e-04	2.524782e+00
1.257013800000000e-01	-5.049281e-04	2.524643e+00
1.257032200000000e-01	1.270213e+00	2.524502e+00
1.257050000000000e-01	4.999495e+00	2.524455e+00
1.257550000000000e-01	4.999494e+00	2.529399e+00
1.257555000000000e-01	1.666161e+00	2.529349e+00
1.257565000000000e-01	-5.058490e-04	2.529247e+00
1.257600000000000e-01	-5.057781e-04	2.528893e+00
1.258000000000000e-01	-5.049692e-04	2.524848e+00
1.258013800000000e-01	-5.049413e-04	2.524709e+00
1.258032200000000e-01	1.270213e+00	2.524568e+00
1.258050000000000e-01	4.999495e+00	2.524521e+00
1.258550000000000e-01	4.999494e+00	2.529465e+00
1.258555000000000e-01	1.666161e+00	2.529415e+00
1.258565000000000e-01	-5.058622e-04	2.529314e+00
1.258600000000000e-01	-5.057913e-04	2.528959e+00
1.259000000000000e-01	-5.049824e-04	2.524915e+00
1.259013800000000e-01	-5.049545e-04	2.524775e+00
1.259032200000000e-01	1.270213e+00	2.524635e+00
1.259050000000000e-01	4.999495e+00	2.524587e+00
1.259550000000000e-01	4.999494e+00	2.529531e+00
1.259555000000000e-01	1.666161e+00	2.529481e+00
1.259565000000000e-01	-5.058754e-04	2.529379e+00
1.259600000000000e-01	-5.058045e-04	2.529025e+00
1.260000000000000e-01	-5.049956e-04	2.524981e+00
1.260013800000000e-01	-5.049677e-04	2.524841e+00
1.260032199999999e-01	1.270213e+00	2.524700e+00
1.260050000000000e-01	4.999495e+00	2.524653e+00
1.260550000000000e-01	4.999494e+00	2.529597e+00
1.260555000000000e-01	1.666161e+00	2.529546e+00
1.260565000000000e-01	-5.058885e-04	2.529445e+00
1.260600000000000e-01	-5.058177e-04	2.529091e+00
1.261000000000000e-01	-5.050087e-04	2.525046e+00
1.261013800000000e-01	-5.049808e-04	2.524907e+00
1.261032199999999e-01	1.270213e+00	2.524766e+00
1.261050000000000e-01	4.999495e+00	2.524719e+00
1.261322159999989e-01	4.999495e+00	2.527411e+00
1.261550000000000e-01	4.999494e+00	2.529662e+00
1.261555000000000e-01	1.666161e+00	2.529612e+00
1.261565000000000e-01	-5.059016e-04	2.529510e+00
1.261600000000000e-01	-5.058307e-04	2.529156e+00
1.262000000000000e-01	-5.050218e-04	2.525111e+00
1.262013800000000e-01	-5.049939e-04	2.524972e+00
1.262032200000000e-01	1.270213e+00	2.524831e+00
1.262050000000000e-01	4.999495e+00	2.524784e+00
1.262550000000000e-01	4.999494e+00	2.529728e+00
1.262555000000000e-01	1.666161e+00	2.529677e+00
1.262565000000000e-01	-5.059147e-04	2.529576e+00
1.262600000000000e-01	-5.058438e-04	2.529222e+00
1.263000000000000e-01	-5.050348e-04	2.525176e+00
1.263013800000000e-01	-5.050069e-04	2.525037e+00
1.263032200000000e-01	1.270213e+00	2.524896e+00
1.263050000000000e-01	4.999495e+00	2.524849e+00
1.263550000000000e-01	4.999494e+00	2.529793e+00
1.263555000000000e-01	1.666161e+00	2.529742e+00
1.263565000000000e-01	-5.059277e-04	2.529641e+00
1.263600000000000e-01	-5.058568e-04	2.529286e+00
1.264000000000000e-01	-5.050477e-04	2.525241e+00
1.264013800000000e-01	-5.050199e-04	2.525102e+00
1.264032200000000e-01	1.270213e+00	2.524961e+00
1.264050000000000e-01	4.999495e+00	2.524914e+00
1.264550000000000e-01	4.999494e+00	2.529857e+00
1.264555000000000e-01	1.666161e+00	2.529807e+00
1.264565000000000e-01	-5.059406e-04	2.529705e+00
1.264600000000000e-01	-5.058697e-04	2.529351e+00
1.265000000000000e-01	-5.050607e-04	2.525306e+00
1.265013800000000e-01	-5.050328e-04	2.525166e+00
1.265032199999999e-01	1.270213e+00	2.525026e+00
1.265050000000000e-01	4.999495e+00	2.524978e+00
1.265550000000000e-01	4.999494e+00	2.529922e+00
1.265555000000000e-01	1.666161e+00	2.529871e+00
1.265565000000000e-01	-5.059534e-04	2.529770e+00
1.265600000000000e-01	-5.058826e-04	2.529415e+00
1.266000000000000e-01	-5.050735e-04	2.525370e+00
1.266013800000000e-01	-5.050456e-04	2.525231e+00
1.266032199999999e-01	1.270213e+00	2.525090e+00
1.266050000000000e-01	4.999495e+00	2.525043e+00
1.266550000000000e-01	4.999494e+00	2.529986e+00
1.266555000000000e-01	1.666161e+00	2.529935e+00
1.266565000000000e-01	-5.059663e-04	2.529834e+00
1.266600000000000e-01	-5.058954e-04	2.529480e+00
1.267000000000000e-01	-5.050863e-04	2.525434e+00
1.267013800000000e-01	-5.050584e-04	2.525295e+00
1.267032200000000e-01	1.270213e+00	2.525154e+00
1.267050000000000e-01	4.999495e+00	2.525107e+00
1.267550000000000e-01	4.999494e+00	2.530050e+00
1.267555000000000e-01	1.666161e+00	2.529999e+00
1.267565000000000e-01	-5.059791e-04	2.529898e+00
1.267600000000000e-01	-5.059082e-04	2.529543e+00
1.268000000000000e-01	-5.050991e-04	2.525498e+00
1.268013800000000e-01	-5.050711e-04	2.525358e+00
1.268032200000000e-01	1.270213e+00	2.525218e+00
1.268050000000000e-01	4.999495e+00	2.525171e+00
1.268550000000000e-01	4.999494e+00	2.530113e+00
1.268555000000000e-01	1.666161e+00	2.530063e+00
1.268565000000000e-01	-5.059917e-04	2.529961e+00
1.268600000000000e-01	-5.059209e-04	2.529607e+00
1.269000000000000e-01	-5.051118e-04	2.525561e+00
1.269013800000000e-01	-5.050839e-04	2.525422e+00
1.269032200000000e-01	1.270213e+00	2.525281e+00
1.269050000000000e-01	4.999495e+00	2.525234e+00
1.269550000000000e-01	4.999494e+00	2.530177e+00
1.269555000000000e-01	1.666161e+00	2.530126e+00
1.269565000000000e-01	-5.060044e-04	2.530025e+00
1.269600000000000e-01	-5.059336e-04	2.529670e+00
1.270000000000000e-01	-5.051244e-04	2.525625e+00
1.270013800000000e-01	-5.050965e-04	2.525485e+00
1.270032199999999e-01	1.270213e+00	2.525344e+00
1.270050000000000e-01	4.999495e+00	2.525297e+00
1.270550000000000e-01	4.999494e+00	2.530240e+00
1.270555000000000e-01	1.666161e+00	2.530189e+00
1.270565000000000e-01	-5.060171e-04	2.530088e+00
1.270600000000000e-01	-5.059462e-04	2.529733e+00
1.271000000000000e-01	-5.051370e-04	2.525687e+00
1.271013800000000e-01	-5.051091e-04	2.525548e+00
1.271032199999999e-01	1.270213e+00	2.525407e+00
1.271050000000000e-01	4.999495e+00	2.525360e+00
1.271550000000000e-01	4.999494e+00	2.530303e+00
1.271555000000000e-01	1.666161e+00	2.530252e+00
1.271565000000000e-01	-5.060296e-04	2.530151e+00
1.271600000000000e-01	-5.059587e-04	2.529796e+00
1.272000000000000e-01	-5.051495e-04	2.525750e+00
1.272013800000000e-01	-5.051217e-04	2.525611e+00
1.272032200000000e-01	1.270213e+00	2.525470e+00
1.272050000000000e-01	4.999495e+00	2.525423e+00
1.272550000000000e-01	4.999494e+00	2.530365e+00
1.272555000000000e-01	1.666161e+00	2.530314e+00
1.272565000000000e-01	-5.060422e-04	2.530213e+00
1.272600000000000e-01	-5.059713e-04	2.529859e+00
1.273000000000000e-01	-5.051621e-04	2.525813e+00
1.273013800000000e-01	-5.051342e-04	2.525673e+00
1.273032200000000e-01	1.270213e+00	2.525533e+00
1.273050000000000e-01	4.999495e+00	2.525486e+00
1.273550000000000e-01	4.999494e+00	2.530427e+00
1.273555000000000e-01	1.666161e+00	2.530377e+00
1.273565000000000e-01	-5.060546e-04	2.530276e+00
1.273600000000000e-01	-5.059838e-04	2.529921e+00
1.274000000000000e-01	-5.051745e-04	2.525875e+00
1.274013800000000e-01	-5.051466e-04	2.525736e+00
1.274032200000000e-01	1.270213e+00	2.525595e+00
1.274050000000000e-01	4.999495e+00	2.525548e+00
1.274550000000000e-01	4.999494e+00	2.530490e+00
1.274555000000000e-01	1.666161e+00	2.530439e+00
1.274565000000000e-01	-5.060671e-04	2.530338e+00
1.274600000000000e-01	-5.059962e-04	2.529984e+00
1.275000000000000e-01	-5.051869e-04	2.525937e+00
1.275013800000000e-01	-5.051590e-04	2.525798e+00
1.275032199999999e-01	1.270213e+00	2.525657e+00
1.275050000000000e-01	4.999495e+00	2.525610e+00
1.275550000000000e-01	4.999494e+00	2.530551e+00
1.275555000000000e-01	1.666161e+00	2.530501e+00
1.275565000000000e-01	-5.060794e-04	2.530400e+00
1.275600000000000e-01	-5.060086e-04	2.530045e+00
1.276000000000000e-01	-5.051992e-04	2.525999e+00
1.276013800000000e-01	-5.051714e-04	2.525859e+00
1.276032199999999e-01	1.270213e+00	2.525719e+00
1.276050000000000e-01	4.999495e+00	2.525671e+00
1.276550000000000e-01	4.999494e+00	2.530613e+00
1.276555000000000e-01	1.666161e+00	2.530562e+00
1.276565000000000e-01	-5.060917e-04	2.530461e+00
1.276600000000000e-01	-5.060208e-04	2.530107e+00
1.277000000000000e-01	-5.052116e-04	2.526060e+00
1.277013800000000e-01	-5.051836e-04	2.525921e+00
1.277032200000000e-01	1.270213e+00	2.525780e+00
1.277050000000000e-01	4.999495e+00	2.525733e+00
1.277550000000000e-01	4.999494e+00	2.530674e+00
1.277555000000000e-01	1.666161e+00	2.530624e+00
1.277565000000000e-01	-5.061040e-04	2.530523e+00
1.277600000000000e-01	-5.060331e-04	2.530168e+00
1.278000000000000e-01	-5.052238e-04	2.526122e+00
1.278013800000000e-01	-5.051959e-04	2.525982e+00
1.278032200000000e-01	1.270213e+00	2.525841e+00
1.278050000000000e-01	4.999495e+00	2.525794e+00
1.278550000000000e-01	4.999494e+00	2.530736e+00
1.278555000000000e-01	1.666161e+00	2.530685e+00
1.278565000000000e-01	-5.061163e-04	2.530584e+00
1.278600000000000e-01	-5.060454e-04	2.530229e+00
1.279000000000000e-01	-5.052360e-04	2.526183e+00
1.279013800000000e-01	-5.052081e-04	2.526043e+00
1.279032200000000e-01	1.270213e+00	2.525903e+00
1.279050000000000e-01	4.999495e+00	2.525855e+00
1.279550000000000e-01	4.999494e+00	2.530797e+00
1.279555000000000e-01	1.666161e+00	2.530746e+00
1.279565000000000e-01	-5.061284e-04	2.530645e+00
1.279600000000000e-01	-5.060575e-04	2.530290e+00
1.280000000000000e-01	-5.052482e-04	2.526243e+00
1.280013800000000e-01	-5.052203e-04	2.526104e+00
1.280032199999999e-01	1.270213e+00	2.525963e+00
1.280050000000000e-01	4.999495e+00	2.525916e+00
1.280550000000000e-01	4.999494e+00	2.530857e+00
1.280555000000000e-01	1.666160e+00	2.530807e+00
1.280565000000000e-01	-5.061405e-04	2.530705e+00
1.280600000000000e-01	-5.060697e-04	2.530351e+00
1.281000000000000e-01	-5.052603e-04	2.526304e+00
1.281013800000000e-01	-5.052324e-04	2.526164e+00
1.281032199999999e-01	1.270213e+00	2.526024e+00
1.281050000000000e-01	4.999495e+00	2.525976e+00
1.281550000000000e-01	4.999494e+00	2.530918e+00
1.281555000000000e-01	1.666160e+00	2.530867e+00
1.281565000000000e-01	-5.061526e-04	2.530766e+00
1.281600000000000e-01	-5.060817e-04	2.530411e+00
1.282000000000000e-01	-5.052724e-04	2.526364e+00
1.282013800000000e-01	-5.052444e-04	2.526225e+00
1.282032200000000e-01	1.270213e+00	2.526084e+00
1.282050000000000e-01	4.999495e+00	2.526037e+00
1.282550000000000e-01	4.999494e+00	2.530978e+00
1.282555000000000e-01	1.666160e+00	2.530927e+00
1.282565000000000e-01	-5.061647e-04	2.530826e+00
1.282600000000000e-01	-5.060938e-04	2.530471e+00
1.283000000000000e-01	-5.052843e-04	2.526424e+00
1.283013800000000e-01	-5.052565e-04	2.526285e+00
1.283032200000000e-01	1.270213e+00	2.526144e+00
1.283050000000000e-01	4.999495e+00	2.526097e+00
1.283550000000000e-01	4.999494e+00	2.531038e+00
1.283555000000000e-01	1.666160e+00	2.530987e+00
1.283565000000000e-01	-5.061767e-04	2.530886e+00
1.283600000000000e-01	-5.061058e-04	2.530531e+00
1.284000000000000e-01	-5.052963e-04	2.526484e+00
1.284013800000000e-01	-5.052684e-04	2.526345e+00
1.284032200000000e-01	1.270213e+00	2.526204e+00
1.284050000000000e-01	4.999495e+00	2.526157e+00
1.284550000000000e-01	4.999494e+00	2.531097e+00
1.284555000000000e-01	1.666160e+00	2.531047e+00
1.284565000000000e-01	-5.061886e-04	2.530945e+00
1.284600000000000e-01	-5.061177e-04	2.530591e+00
1.285000000000000e-01	-5.053082e-04	2.526544e+00
1.285013800000000e-01	-5.052803e-04	2.526404e+00
1.285032199999999e-01	1.270213e+00	2.526263e+00
1.285050000000000e-01	4.999495e+00	2.526216e+00
1.285550000000000e-01	4.999494e+00	2.531157e+00
1.285555000000000e-01	1.666160e+00	2.531106e+00
1.285565000000000e-01	-5.062005e-04	2.531005e+00
1.285600000000000e-01	-5.061296e-04	2.530650e+00
1.286000000000000e-01	-5.053201e-04	2.526603e+00
1.286013800000000e-01	-5.052922e-04	2.526464e+00
1.286032199999999e-01	1.270213e+00	2.526323e+00
1.286050000000000e-01	4.999495e+00	2.526275e+00
1.286550000000000e-01	4.999494e+00	2.531216e+00
1.286555000000000e-01	1.666160e+00	2.531165e+00
1.286565000000000e-01	-5.062123e-04	2.531064e+00
1.286600000000000e-01	-5.061414e-04	2.530710e+00
1.287000000000000e-01	-5.053319e-04	2.526662e+00
1.287013800000000e-01	-5.053040e-04	2.526523e+00
1.287032200000000e-01	1.270213e+00	2.526382e+00
1.287050000000000e-01	4.999495e+00	2.526335e+00
1.287550000000000e-01	4.999494e+00	2.531275e+00
1.287555000000000e-01	1.666160e+00	2.531224e+00
1.287565000000000e-01	-5.062241e-04	2.531123e+00
1.287600000000000e-01	-5.061532e-04	2.530769e+00
1.288000000000000e-01	-5.053437e-04	2.526721e+00
1.288013800000000e-01	-5.053158e-04	2.526581e+00
1.288032200000000e-01	1.270213e+00	2.526441e+00
1.288050000000000e-01	4.999495e+00	2.526393e+00
1.288550000000000e-01	4.999494e+00	2.531334e+00
1.288555000000000e-01	1.666160e+00	2.531283e+00
1.288565000000000e-01	-5.062359e-04	2.531182e+00
1.288600000000000e-01	-5.061650e-04	2.530827e+00
1.289000000000000e-01	-5.053554e-04	2.526780e+00
1.289013800000000e-01	-5.053275e-04	2.526640e+00
1.289032200000000e-01	1.270213e+00	2.526499e+00
1.289050000000000e-01	4.999495e+00	2.526452e+00
1.289550000000000e-01	4.999494e+00	2.531392e+00
1.289555000000000e-01	1.666160e+00	2.531342e+00
1.289565000000000e-01	-5.062476e-04	2.531240e+00
1.289600000000000e-01	-5.061767e-04	2.530886e+00
1.290000000000000e-01	-5.053671e-04	2.526838e+00
1.290013800000000e-01	-5.053392e-04	2.526698e+00
1.290032199999999e-01	1.270213e+00	2.526558e+00
1.290050000000000e-01	4.999495e+00	2.526510e+00
1.290550000000000e-01	4.999494e+00	2.531451e+00
1.290555000000000e-01	1.666160e+00	2.531400e+00
1.290565000000000e-01	-5.062592e-04	2.531298e+00
1.290600000000000e-01	-5.061883e-04	2.530944e+00
1.291000000000000e-01	-5.053787e-04	2.526896e+00
1.291013800000000e-01	-5.053508e-04	2.526757e+00
1.291032199999999e-01	1.270213e+00	2.526616e+00
1.291050000000000e-01	4.999495e+00	2.526569e+00
1.291550000000000e-01	4.999494e+00	2.531508e+00
1.291555000000000e-01	1.666160e+00	2.531458e+00
1.291565000000000e-01	-5.062708e-04	2.531357e+00
1.291600000000000e-01	-5.061999e-04	2.531002e+00
1.292000000000000e-01	-5.053903e-04	2.526954e+00
1.292013799999999e-01	-5.053624e-04	2.526814e+00
1.292032199999999e-01	1.270213e+00	2.526674e+00
1.292050000000000e-01	4.999495e+00	2.526627e+00
1.292550000000000e-01	4.999494e+00	2.531566e+00
1.292555000000000e-01	1.666160e+00	2.531516e+00
1.292565000000000e-01	-5.062824e-04	2.531414e+00
1.292600000000000e-01	-5.062115e-04	2.531060e+00
1.293000000000000e-01	-5.054019e-04	2.527012e+00
1.293013800000000e-01	-5.053739e-04	2.526872e+00
1.293032200000000e-01	1.270213e+00	2.526731e+00
1.293050000000000e-01	4.999495e+00	2.526684e+00
1.293550000000000e-01	4.999494e+00	2.531624e+00
1.293555000000000e-01	1.666160e+00	2.531573e+00
1.293565000000000e-01	-5.062939e-04	2.531472e+00
1.293600000000000e-01	-5.062229e-04	2.531117e+00
1.294000000000000e-01	-5.054133e-04	2.527069e+00
1.294013800000000e-01	-5.053855e-04	2.526930e+00
1.294032200000000e-01	1.270213e+00	2.526789e+00
1.294050000000000e-01	4.999495e+00	2.526742e+00
1.294550000000000e-01	4.999494e+00	2.531681e+00
1.294555000000000e-01	1.666160e+00	2.531631e+00
1.294565000000000e-01	-5.063054e-04	2.531529e+00
1.294600000000000e-01	-5.062344e-04	2.531175e+00
1.295000000000000e-01	-5.054248e-04	2.527126e+00
1.295013800000000e-01	-5.053969e-04	2.526987e+00
1.295032199999999e-01	1.270213e+00	2.526846e+00
1.295050000000000e-01	4.999495e+00	2.526799e+00
1.295550000000000e-01	4.999494e+00	2.531738e+00
1.295555000000000e-01	1.666160e+00	2.531687e+00
1.295565000000000e-01	-5.063168e-04	2.531586e+00
1.295600000000000e-01	-5.062459e-04	2.531232e+00
1.296000000000000e-01	-5.054362e-04	2.527184e+00
1.296013800000000e-01	-5.054083e-04	2.527044e+00
1.296032199999999e-01	1.270213e+00	2.526903e+00
1.296050000000000e-01	4.999495e+00	2.526856e+00
1.296550000000000e-01	4.999494e+00	2.531795e+00
1.296555000000000e-01	1.666160e+00	2.531744e+00
1.296565000000000e-01	-5.063281e-04	2.531643e+00
1.296600000000000e-01	-5.062572e-04	2.531289e+00
1.297000000000000e-01	-5.054476e-04	2.527240e+00
1.297013799999999e-01	-5.054196e-04	2.527101e+00
1.297032199999999e-01	1.270213e+00	2.526960e+00
1.297050000000000e-01	4.999495e+00	2.526913e+00
1.297550000000000e-01	4.999494e+00	2.531852e+00
1.297555000000000e-01	1.666160e+00	2.531801e+00
1.297565000000000e-01	-5.063395e-04	2.531700e+00
1.297600000000000e-01	-5.062686e-04	2.531345e+00
1.298000000000000e-01	-5.054589e-04	2.527297e+00
1.298013800000000e-01	-5.054309e-04	2.527157e+00
1.298032200000000e-01	1.270213e+00	2.527016e+00
1.298050000000000e-01	4.999495e+00	2.526969e+00
1.298550000000000e-01	4.999494e+00	2.531908e+00
1.298555000000000e-01	1.666160e+00	2.531857e+00
1.298565000000000e-01	-5.063508e-04	2.531756e+00
1.298600000000000e-01	-5.062798e-04	2.531402e+00
1.299000000000000e-01	-5.054701e-04	2.527353e+00
1.299013800000000e-01	-5.054422e-04	2.527214e+00
1.299032200000000e-01	1.270213e+00	2.527073e+00
1.299050000000000e-01	4.999495e+00	2.527025e+00
1.299550000000000e-01	4.999494e+00	2.531965e+00
1.299555000000000e-01	1.666160e+00	2.531914e+00
1.299565000000000e-01	-5.063620e-04	2.531812e+00
1.299600000000000e-01	-5.062910e-04	2.531458e+00
1.300000000000000e-01	-5.054813e-04	2.527409e+00
1.300013800000000e-01	-5.054534e-04	2.527270e+00
1.300032199999999e-01	1.270213e+00	2.527129e+00
1.300050000000000e-01	4.999495e+00	2.527081e+00
1.300550000000000e-01	4.999494e+00	2.532020e+00
1.300555000000000e-01	1.666160e+00	2.531970e+00
1.300565000000000e-01	-5.063732e-04	2.531868e+00
1.300600000000000e-01	-5.063023e-04	2.531514e+00
1.301000000000000e-01	-5.054925e-04	2.527465e+00
1.301013800000000e-01	-5.054646e-04	2.527325e+00
1.301032199999999e-01	1.270213e+00	2.527185e+00
1.301050000000000e-01	4.999495e+00	2.527138e+00
1.301550000000000e-01	4.999494e+00	2.532076e+00
1.301555000000000e-01	1.666160e+00	2.532026e+00
1.301565000000000e-01	-5.063844e-04	2.531924e+00
1.301600000000000e-01	-5.063134e-04	2.531569e+00
1.302000000000000e-01	-5.055036e-04	2.527521e+00
1.302013799999999e-01	-5.054757e-04	2.527381e+00
1.302032199999999e-01	1.270213e+00	2.527240e+00
1.302050000000000e-01	4.999495e+00	2.527193e+00
1.302550000000000e-01	4.999494e+00	2.532132e+00
1.302555000000000e-01	1.666160e+00	2.532081e+00
1.302565000000000e-01	-5.063954e-04	2.531980e+00
1.302600000000000e-01	-5.063245e-04	2.531625e+00
1.303000000000000e-01	-5.055147e-04	2.527576e+00
1.303013800000000e-01	-5.054868e-04	2.527436e+00
1.303032200000000e-01	1.270213e+00	2.527296e+00
1.303050000000000e-01	4.999495e+00	2.527248e+00
1.303550000000000e-01	4.999494e+00	2.532187e+00
1.303555000000000e-01	1.666160e+00	2.532136e+00
1.303565000000000e-01	-5.064065e-04	2.532035e+00
1.303600000000000e-01	-5.063356e-04	2.531680e+00
1.304000000000000e-01	-5.055258e-04	2.527631e+00
1.304013800000000e-01	-5.054979e-04	2.527492e+00
1.304032200000000e-01	1.270213e+00	2.527351e+00
1.304050000000000e-01	4.999495e+00	2.527304e+00
1.304550000000000e-01	4.999494e+00	2.532242e+00
1.304555000000000e-01	1.666160e+00	2.532192e+00
1.304565000000000e-01	-5.064175e-04	2.532090e+00
1.304600000000000e-01	-5.063466e-04	2.531735e+00
1.305000000000000e-01	-5.055368e-04	2.527686e+00
1.305013800000000e-01	-5.055089e-04	2.527547e+00
1.305032199999999e-01	1.270213e+00	2.527406e+00
1.305050000000000e-01	4.999495e+00	2.527359e+00
1.305550000000000e-01	4.999494e+00	2.532297e+00
1.305555000000000e-01	1.666160e+00	2.532246e+00
1.305565000000000e-01	-5.064285e-04	2.532145e+00
1.305600000000000e-01	-5.063576e-04	2.531790e+00
1.306000000000000e-01	-5.055477e-04	2.527741e+00
1.306013800000000e-01	-5.055198e-04	2.527601e+00
1.306032199999999e-01	1.270213e+00	2.527461e+00
1.306050000000000e-01	4.999495e+00	2.527413e+00
1.306550000000000e-01	4.999494e+00	2.532351e+00
1.306555000000000e-01	1.666160e+00	2.532301e+00
1.306565000000000e-01	-5.064394e-04	2.532200e+00
1.306600000000000e-01	-5.063685e-04	2.531845e+00
1.307000000000000e-01	-5.055586e-04	2.527796e+00
1.307013800000000e-01	-5.055307e-04	2.527656e+00
1.307032199999999e-01	1.270213e+00	2.527515e+00
1.307050000000000e-01	4.999495e+00	2.527468e+00
1.307550000000000e-01	4.999494e+00	2.532406e+00
1.307555000000000e-01	1.666160e+00	2.532355e+00
1.307565000000000e-01	-5.064503e-04	2.532254e+00
1.307600000000000e-01	-5.063794e-04	2.531899e+00
1.308000000000000e-01	-5.055695e-04	2.527850e+00
1.308013800000000e-01	-5.055416e-04	2.527710e+00
1.308032200000000e-01	1.270213e+00	2.527570e+00
1.308050000000000e-01	4.999495e+00	2.527522e+00
1.308550000000000e-01	4.999494e+00	2.532460e+00
1.308555000000000e-01	1.666160e+00	2.532410e+00
1.308565000000000e-01	-5.064611e-04	2.532308e+00
1.308600000000000e-01	-5.063902e-04	2.531954e+00
1.309000000000000e-01	-5.055803e-04	2.527904e+00
1.309013800000000e-01	-5.055524e-04	2.527765e+00
1.309032200000000e-01	1.270213e+00	2.527624e+00
1.309050000000000e-01	4.999495e+00	2.527576e+00
1.309550000000000e-01	4.999494e+00	2.532514e+00
1.309555000000000e-01	1.666160e+00	2.532464e+00
1.309565000000000e-01	-5.064720e-04	2.532362e+00
1.309600000000000e-01	-5.064010e-04	2.532008e+00
1.310000000000000e-01	-5.055911e-04	2.527958e+00
1.310013800000000e-01	-5.055632e-04	2.527818e+00
1.310032199999999e-01	1.270213e+00	2.527678e+00
1.310050000000000e-01	4.999495e+00	2.527630e+00
1.310550000000000e-01	4.999494e+00	2.532568e+00
1.310555000000000e-01	1.666160e+00	2.532517e+00
1.310565000000000e-01	-5.064827e-04	2.532416e+00
